Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
661,33.0,0.0,0.0,20.0,1.0,20.0,17357.0,0.0,15.180203259950424,0.0,0.0,4570.687891960144,,,,,,,,,,,,,,,,,,,,,8.08258749944573,4.220908419277034,15.04863372878535,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,33.0,0.0,0.0,49.0,2.0,29.0,17386.0,0.0,26.722738216193417,0.0,0.0,4573.660099983215,,,,,,,,,,,,,,,,,,,,,13.599295317100541,8.147137161754793,26.381094459822695,0.39061298504824404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,33.0,0.0,0.0,84.0,3.0,35.0,17421.0,0.0,23.95029452181488,0.0,0.0,4577.243766307831,,,,,,,,,,,,,,,,,,,,,9.869673360571321,7.706348919959582,23.652136575208733,0.13969480820146984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,33.0,0.0,0.0,103.0,4.0,19.0,17440.0,0.0,13.045500573806763,0.0,0.0,4579.566933393478,,,,,,,,,,,,,,,,,,,,,5.551894777344589,4.604788540604764,12.965933474051846,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,33.0,0.0,0.0,121.0,5.0,18.0,17458.0,0.0,9.729863538008113,0.0,0.0,4581.767889022827,,,,,,,,,,,,,,,,,,,,,4.114980599435508,3.1589149767896223,9.675134481045884,0.12363415238172026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,33.0,0.0,0.0,154.0,6.0,33.0,17491.0,0.0,24.857292409556717,0.0,0.0,4585.098383426666,,,,,,,,,,,,,,,,,,,,,11.399456692822461,8.12708388568185,24.530146100748972,0.04045379854834097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,33.0,0.0,0.0,170.0,7.0,16.0,17507.0,0.0,7.224721364181414,0.0,0.0,4586.893669605255,,,,,,,,,,,,,,,,,,,,,3.1941724567569247,2.366616263586445,7.187983383657235,0.18832541220411259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,33.0,0.0,0.0,202.0,8.0,32.0,17539.0,0.0,28.731715957881125,0.0,0.0,4590.1977162361145,,,,,,,,,,,,,,,,,,,,,14.346846881061293,8.768101153316461,28.329247022485124,0.5976590885751767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,33.0,0.0,0.0,240.0,9.0,38.0,17577.0,0.0,21.51967212070578,0.0,0.0,4594.369803905487,,,,,,,,,,,,,,,,,,,,,7.961798616060196,6.814322206521155,21.259621757188118,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,33.0,0.0,0.0,255.0,10.0,15.0,17592.0,0.0,7.124883895663762,0.0,0.0,4596.126393318176,,,,,,,,,,,,,,,,,,,,,3.043367606375959,2.5046778430277152,7.093413114383775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,33.0,0.0,0.0,283.0,11.0,28.0,17620.0,0.0,7.371497874536434,0.0,0.0,4599.074904203415,,,,,,,,,,,,,,,,,,,,,3.8837235250723796,3.1663754074318637,7.328446424248408,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,33.0,0.0,0.0,325.0,12.0,42.0,17662.0,0.0,26.890041582159522,0.0,0.0,4603.279251337051,,,,,,,,,,,,,,,,,,,,,10.342770951470666,8.691781378246986,26.508635965492783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,33.0,0.0,0.0,361.0,13.0,36.0,17698.0,0.0,30.00758126004495,0.0,0.0,4606.991863965988,,,,,,,,,,,,,,,,,,,,,15.746832671363867,8.569738060377873,29.499665114439612,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,33.0,0.0,0.0,383.0,14.0,22.0,17720.0,0.0,13.114486817301266,0.0,0.0,4609.396427154541,,,,,,,,,,,,,,,,,,,,,5.2846873252096875,4.630821395616327,13.024259190267996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,33.0,0.0,0.0,403.0,15.0,20.0,17740.0,0.0,9.18479281485865,0.0,0.0,4611.645855426788,,,,,,,,,,,,,,,,,,,,,3.6452271831279184,2.7837257700539673,9.130139419896466,0.33414540324651965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,33.0,0.0,0.0,448.0,16.0,45.0,17785.0,0.0,34.370112364169124,0.0,0.0,4616.12601685524,,,,,,,,,,,,,,,,,,,,,15.174439680428758,10.91111348613318,33.75473830041237,0.23435721684950395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,33.0,0.0,0.0,486.0,17.0,38.0,17823.0,0.0,23.73993241233143,0.0,0.0,4620.213970184326,,,,,,,,,,,,,,,,,,,,,9.880622845421334,7.915992128952513,23.4112678686749,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,33.0,0.0,0.0,510.0,18.0,24.0,17847.0,0.0,16.887120966317713,0.0,0.0,4622.890474081039,,,,,,,,,,,,,,,,,,,,,7.110930132924181,5.774186340124478,16.749941776739234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,33.0,0.0,0.0,567.0,19.0,57.0,17904.0,0.0,36.89731999550112,0.0,0.0,4628.364897251129,,,,,,,,,,,,,,,,,,,,,15.588942108347247,10.855374572145807,36.08087596638214,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,33.0,0.0,0.0,582.0,20.0,15.0,17919.0,0.0,7.004615716177107,0.0,0.0,4630.07621717453,,,,,,,,,,,,,,,,,,,,,2.5341530917294506,2.5300834894990882,6.980557554352314,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,34.0,0.0,0.0,29.0,1.0,29.0,17948.0,0.0,14.044692044600549,0.0,0.0,4722.834422111511,,,,,,,,,,,,,,,,,,,,,5.571952495618217,4.402949932377244,13.910913337990259,0.19539180288423041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,34.0,0.0,0.0,76.0,2.0,47.0,17995.0,0.0,33.77256926512439,0.0,0.0,4727.664121866226,,,,,,,,,,,,,,,,,,,,,15.054840904985333,9.662373550218398,33.13122105347598,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,34.0,0.0,0.0,100.0,3.0,24.0,18019.0,0.0,19.76660984355642,0.0,0.0,4730.3677678108215,,,,,,,,,,,,,,,,,,,,,9.361493938222335,6.499587734081643,19.581076561084693,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,34.0,0.0,0.0,121.0,4.0,21.0,18040.0,0.0,14.318982635750015,0.0,0.0,4732.885480165482,,,,,,,,,,,,,,,,,,,,,5.949816625415478,5.035115626876211,14.222467198546187,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,34.0,0.0,0.0,136.0,5.0,15.0,18055.0,0.0,7.067936219151555,0.0,0.0,4734.583864212036,,,,,,,,,,,,,,,,,,,,,2.6113463595005415,2.531135565498539,7.042844670254887,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,34.0,0.0,0.0,162.0,6.0,26.0,18081.0,0.0,17.401359816740698,0.0,0.0,4737.243187904358,,,,,,,,,,,,,,,,,,,,,7.6033017721213785,5.945919285485643,17.238132998529608,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,34.0,0.0,0.0,195.0,7.0,33.0,18114.0,0.0,19.576274936482008,0.0,0.0,4740.6533081531525,,,,,,,,,,,,,,,,,,,,,8.71942534693018,6.430775611927588,19.327168910685774,0.2460984062335575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,34.0,0.0,0.0,226.0,8.0,31.0,18145.0,0.0,21.88687278305313,0.0,0.0,4743.945381164551,,,,,,,,,,,,,,,,,,,,,8.803263789853714,7.518874167074989,21.6572644772577,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,34.0,0.0,0.0,266.0,9.0,40.0,18185.0,0.0,21.952945891715036,0.0,0.0,4748.395075798035,,,,,,,,,,,,,,,,,,,,,8.456975895416567,6.722341044576914,21.657961120177614,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,34.0,0.0,0.0,286.0,10.0,20.0,18205.0,0.0,8.064369550955496,0.0,0.0,4750.624387264252,,,,,,,,,,,,,,,,,,,,,2.6527968552935026,2.9339020694317837,8.027360307103526,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,34.0,0.0,0.0,307.0,11.0,21.0,18226.0,0.0,7.807713697128341,0.0,0.0,4752.9934096336365,,,,,,,,,,,,,,,,,,,,,3.9971471672444117,3.1932539044890422,7.770278881008113,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,34.0,0.0,0.0,340.0,12.0,33.0,18259.0,0.0,23.42145968747639,0.0,0.0,4756.245958328247,,,,,,,,,,,,,,,,,,,,,10.740652998492134,7.347716035671997,23.11322146824117,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,34.0,0.0,0.0,357.0,13.0,17.0,18276.0,0.0,5.781184632177821,0.0,0.0,4758.176143407822,,,,,,,,,,,,,,,,,,,,,1.5079091526226946,2.1242572689770784,5.767078566637944,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,34.0,0.0,0.0,384.0,14.0,27.0,18303.0,0.0,16.98826024356361,0.0,0.0,4760.875049829483,,,,,,,,,,,,,,,,,,,,,6.947324323733672,5.462800338711177,16.83433432113074,0.22652282492497133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,34.0,0.0,0.0,435.0,15.0,51.0,18354.0,0.0,31.750573557000482,0.0,0.0,4766.079233407974,,,,,,,,,,,,,,,,,,,,,14.712269328464005,9.673903752358353,31.062341441790956,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,34.0,0.0,0.0,456.0,16.0,21.0,18375.0,0.0,12.03810448015444,0.0,0.0,4768.376505613327,,,,,,,,,,,,,,,,,,,,,5.995085600623697,3.6144307013397983,11.936067882237936,0.48693896122365965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,34.0,0.0,0.0,486.0,17.0,30.0,18405.0,0.0,19.383704803491,0.0,0.0,4771.750824689865,,,,,,,,,,,,,,,,,,,,,8.949002801995967,6.511595456917882,19.15352261113077,0.030808558355015503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,34.0,0.0,0.0,514.0,18.0,28.0,18433.0,0.0,16.83736947857575,0.0,0.0,4774.680193185806,,,,,,,,,,,,,,,,,,,,,6.4858149780713745,5.675129671364162,16.68912822651456,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,34.0,0.0,0.0,550.0,19.0,36.0,18469.0,0.0,23.849800137312254,0.0,0.0,4778.289672374725,,,,,,,,,,,,,,,,,,,,,9.941827028950001,7.79944669971629,23.53894872276687,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,34.0,0.0,0.0,581.0,20.0,31.0,18500.0,0.0,20.558022013720567,0.0,0.0,4781.532154798508,,,,,,,,,,,,,,,,,,,,,8.402769170573547,6.7594127900753165,20.33819221567192,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,35.0,0.0,0.0,42.0,1.0,42.0,18542.0,0.0,25.50638279571362,0.0,0.0,4878.206840753555,,,,,,,,,,,,,,,,,,,,,11.950792246249076,7.716308776576598,25.054533533905442,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,35.0,0.0,0.0,59.0,2.0,17.0,18559.0,0.0,10.567242992352956,0.0,0.0,4880.0536251068115,,,,,,,,,,,,,,,,,,,,,4.656299669893739,3.4916996591268523,10.509093576023234,0.15813973304509676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,35.0,0.0,0.0,94.0,3.0,35.0,18594.0,0.0,29.779632687301465,0.0,0.0,4883.617387771606,,,,,,,,,,,,,,,,,,,,,14.249736263407467,9.0651644201128,29.339541661864274,0.5715811946377981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,35.0,0.0,0.0,117.0,4.0,23.0,18617.0,0.0,15.693897683912029,0.0,0.0,4885.98934006691,,,,,,,,,,,,,,,,,,,,,6.490250666886744,5.440337176501431,15.575757858532842,0.056257774583488906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,35.0,0.0,0.0,189.0,5.0,72.0,18689.0,0.0,50.899734128676755,0.0,0.0,4892.980237960815,,,,,,,,,,,,,,,,,,,,,22.847913960128427,15.71374153207854,49.35334165351287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,35.0,0.0,0.0,215.0,6.0,26.0,18715.0,0.0,16.684786944899297,0.0,0.0,4895.875608444214,,,,,,,,,,,,,,,,,,,,,7.281383847846196,5.824568098466912,16.52851145926236,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,35.0,0.0,0.0,231.0,7.0,16.0,18731.0,0.0,8.714261426982727,0.0,0.0,4897.598249673843,,,,,,,,,,,,,,,,,,,,,4.57036230497049,2.5608876049026126,8.658443859378096,0.5975562994142343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,35.0,0.0,0.0,275.0,8.0,44.0,18775.0,0.0,30.7337998296052,0.0,0.0,4901.99881196022,,,,,,,,,,,,,,,,,,,,,11.945370717601788,10.370518427015503,30.26871067066138,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,35.0,0.0,0.0,302.0,9.0,27.0,18802.0,0.0,19.758964602144,0.0,0.0,4904.837347745895,,,,,,,,,,,,,,,,,,,,,8.898966240093806,6.159446681459172,19.557788532938805,0.7651383326674187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,35.0,0.0,0.0,327.0,10.0,25.0,18827.0,0.0,15.985967066088751,0.0,0.0,4907.345405101776,,,,,,,,,,,,,,,,,,,,,6.4243077080764515,5.755477495370383,15.857057631592392,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,35.0,0.0,0.0,342.0,11.0,15.0,18842.0,0.0,1.605241642004748,0.0,0.0,4909.0743980407715,,,,,,,,,,,,,,,,,,,,,1.4032386322303276,0.35476365060293996,1.6017241976209167,0.44090480994583114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,35.0,0.0,0.0,371.0,12.0,29.0,18871.0,0.0,18.768295316034976,0.0,0.0,4911.969801664352,,,,,,,,,,,,,,,,,,,,,7.538438495724105,6.142538256509029,18.58683568419168,0.3609554773815029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,35.0,0.0,0.0,401.0,13.0,30.0,18901.0,0.0,16.059663911089732,0.0,0.0,4915.015286445618,,,,,,,,,,,,,,,,,,,,,6.691604217876774,5.320468663058383,15.890681256384942,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,35.0,0.0,0.0,423.0,14.0,22.0,18923.0,0.0,14.021578384727551,0.0,0.0,4917.384811401367,,,,,,,,,,,,,,,,,,,,,5.431130819621608,5.0220071144013385,13.929939455667757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,35.0,0.0,0.0,470.0,15.0,47.0,18970.0,0.0,33.23905175570078,0.0,0.0,4922.255587816238,,,,,,,,,,,,,,,,,,,,,14.102852339489814,10.714172523820354,32.64146799025728,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,35.0,0.0,0.0,496.0,16.0,26.0,18996.0,0.0,19.269941560927005,0.0,0.0,4925.098146677017,,,,,,,,,,,,,,,,,,,,,9.646793004799857,6.1273628942403215,19.057220326234354,0.5941054770918546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,35.0,0.0,0.0,536.0,17.0,40.0,19036.0,0.0,24.26217284665658,0.0,0.0,4929.147921323776,,,,,,,,,,,,,,,,,,,,,10.921620592151305,8.088518049450128,23.873030210361044,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,35.0,0.0,0.0,570.0,18.0,34.0,19070.0,0.0,28.864644845963795,0.0,0.0,4932.702293872833,,,,,,,,,,,,,,,,,,,,,13.901075177045797,8.771452134629692,28.448877596259166,0.49565558161889933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,35.0,0.0,0.0,595.0,19.0,25.0,19095.0,0.0,18.786850676324764,0.0,0.0,4935.3910779953,,,,,,,,,,,,,,,,,,,,,8.671377451779016,5.90759062031446,18.607262157082296,0.4837801442331161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,35.0,0.0,0.0,623.0,20.0,28.0,19123.0,0.0,18.40455006768475,0.0,0.0,4938.280612230301,,,,,,,,,,,,,,,,,,,,,7.491863051425248,6.160251946841762,18.23122211525323,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,36.0,0.0,0.0,18.0,1.0,18.0,19141.0,0.0,12.753249567222644,0.0,0.0,5034.199191331863,,,,,,,,,,,,,,,,,,,,,6.283735594665064,3.857920907960093,12.665460582222535,0.7691716259916241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,36.0,0.0,0.0,49.0,2.0,31.0,19172.0,0.0,22.377231904969683,0.0,0.0,5037.38663649559,,,,,,,,,,,,,,,,,,,,,9.641809767016866,7.332803743165142,22.122558797227818,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,36.0,0.0,0.0,76.0,3.0,27.0,19199.0,0.0,18.4348191126922,0.0,0.0,5040.3638479709625,,,,,,,,,,,,,,,,,,,,,7.551024366893061,6.235032914141192,18.267458103535052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,36.0,0.0,0.0,106.0,4.0,30.0,19229.0,0.0,18.759039270544083,0.0,0.0,5043.561443567276,,,,,,,,,,,,,,,,,,,,,7.820603077921165,5.947670360783993,18.56152566801681,0.1958803467979634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,36.0,0.0,0.0,148.0,5.0,42.0,19271.0,0.0,32.04349375646779,0.0,0.0,5047.814718723297,,,,,,,,,,,,,,,,,,,,,14.51544526485972,9.790591748767845,31.49680717288228,0.11119121990057068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,36.0,0.0,0.0,188.0,6.0,40.0,19311.0,0.0,28.622461112346578,0.0,0.0,5051.990263938904,,,,,,,,,,,,,,,,,,,,,12.85344316739176,9.291109522167833,28.16462446996637,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,36.0,0.0,0.0,220.0,7.0,32.0,19343.0,0.0,23.235630896618453,0.0,0.0,5055.4439878463745,,,,,,,,,,,,,,,,,,,,,11.533451814002742,7.343104362981344,22.91236225070953,0.3263835027832499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,36.0,0.0,0.0,243.0,8.0,23.0,19366.0,0.0,16.559673741328183,0.0,0.0,5057.810480594635,,,,,,,,,,,,,,,,,,,,,7.268948956114517,5.518014641734715,16.42532213428398,0.079657437655683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,36.0,0.0,0.0,282.0,9.0,39.0,19405.0,0.0,20.93832623056537,0.0,0.0,5061.975976467133,,,,,,,,,,,,,,,,,,,,,7.526040622416837,6.537512716824619,20.686162284698213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,36.0,0.0,0.0,301.0,10.0,19.0,19424.0,0.0,8.088602047460222,0.0,0.0,5064.4022653102875,,,,,,,,,,,,,,,,,,,,,2.72417956763085,2.9453957543484948,8.052940463662097,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,36.0,0.0,0.0,322.0,11.0,21.0,19445.0,0.0,7.8876827915011996,0.0,0.0,5066.599080324173,,,,,,,,,,,,,,,,,,,,,4.3169018578366805,3.2494650391992037,7.851826020825231,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,36.0,0.0,0.0,340.0,12.0,18.0,19463.0,0.0,10.457026481369985,0.0,0.0,5068.568080425262,,,,,,,,,,,,,,,,,,,,,4.350939833200235,3.537367466585851,10.399498161196611,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,36.0,0.0,0.0,372.0,13.0,32.0,19495.0,0.0,17.15696793274573,0.0,0.0,5071.877853631973,,,,,,,,,,,,,,,,,,,,,7.5513262289043315,5.621819349854334,16.949206958130087,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,36.0,0.0,0.0,432.0,14.0,60.0,19555.0,0.0,37.53288888730224,0.0,0.0,5077.902308702469,,,,,,,,,,,,,,,,,,,,,16.69171259781403,10.865533893860583,36.60455864416308,0.10103704028531268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,36.0,0.0,0.0,450.0,15.0,18.0,19573.0,0.0,7.943293550567986,0.0,0.0,5079.965251207352,,,,,,,,,,,,,,,,,,,,,2.5364596558051202,2.885673806530005,7.913456275858935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,36.0,0.0,0.0,480.0,16.0,30.0,19603.0,0.0,14.807176176352852,0.0,0.0,5082.978355646133,,,,,,,,,,,,,,,,,,,,,5.647275550957718,5.19532458734114,14.667077397541808,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,36.0,0.0,0.0,518.0,17.0,38.0,19641.0,0.0,21.180409561884712,0.0,0.0,5086.758780479431,,,,,,,,,,,,,,,,,,,,,8.699765468579296,7.215727385232249,20.891580743985934,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,36.0,0.0,0.0,547.0,18.0,29.0,19670.0,0.0,23.000463256486015,0.0,0.0,5089.727370500565,,,,,,,,,,,,,,,,,,,,,11.836986506471556,6.386107013750917,22.702573091408066,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,36.0,0.0,0.0,583.0,19.0,36.0,19706.0,0.0,24.41669998441717,0.0,0.0,5093.353697061539,,,,,,,,,,,,,,,,,,,,,9.318161042377357,8.43045391165016,24.129481019449475,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,36.0,0.0,0.0,603.0,20.0,20.0,19726.0,0.0,12.593724071128491,0.0,0.0,5095.608189582825,,,,,,,,,,,,,,,,,,,,,5.107045184245078,4.370347584814622,12.516603858556843,0.008402492681563789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,37.0,0.0,0.0,17.0,1.0,17.0,19743.0,0.0,10.107191828111741,0.0,0.0,5191.451596736908,,,,,,,,,,,,,,,,,,,,,4.769756144398371,3.041777890079505,10.046188304076816,0.6743002070464228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,37.0,0.0,0.0,54.0,2.0,37.0,19780.0,0.0,25.678573240837398,0.0,0.0,5195.153049945831,,,,,,,,,,,,,,,,,,,,,11.111941711495117,8.147538732697456,25.318042163797514,0.0016466638045975204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,37.0,0.0,0.0,78.0,3.0,24.0,19804.0,0.0,19.568311418813014,0.0,0.0,5197.6973965168,,,,,,,,,,,,,,,,,,,,,9.19017142571939,6.465611626351581,19.38650091993469,0.07931479259255203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,37.0,0.0,0.0,100.0,4.0,22.0,19826.0,0.0,14.349173425852033,0.0,0.0,5200.039010047913,,,,,,,,,,,,,,,,,,,,,5.9058139001356045,4.970887193242363,14.247726725773871,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,37.0,0.0,0.0,126.0,5.0,26.0,19852.0,0.0,17.775988983565473,0.0,0.0,5202.728060722351,,,,,,,,,,,,,,,,,,,,,7.175436624835759,6.146544932307788,17.624659325311043,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,37.0,0.0,0.0,159.0,6.0,33.0,19885.0,0.0,21.98597538903534,0.0,0.0,5206.063089609146,,,,,,,,,,,,,,,,,,,,,10.876636478298709,6.843992523793523,21.67036544577759,0.6534467282507261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,37.0,0.0,0.0,183.0,7.0,24.0,19909.0,0.0,19.040162107025015,0.0,0.0,5209.027148008347,,,,,,,,,,,,,,,,,,,,,10.16561354852875,5.694412373895774,18.83383622046504,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,37.0,0.0,0.0,231.0,8.0,48.0,19957.0,0.0,31.51616356055659,0.0,0.0,5213.946823358536,,,,,,,,,,,,,,,,,,,,,13.282796556630538,9.5818621437788,30.940439263926912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,37.0,0.0,0.0,252.0,9.0,21.0,19978.0,0.0,12.947025162671054,0.0,0.0,5216.115513324738,,,,,,,,,,,,,,,,,,,,,5.580494943898466,4.135616107415796,12.855532979274754,0.20513043839051648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,37.0,0.0,0.0,283.0,10.0,31.0,20009.0,0.0,18.86258916631189,0.0,0.0,5219.617356777191,,,,,,,,,,,,,,,,,,,,,7.855622149540427,5.997245748878435,18.656358941199592,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,37.0,0.0,0.0,305.0,11.0,22.0,20031.0,0.0,10.639492029191258,0.0,0.0,5222.093116283417,,,,,,,,,,,,,,,,,,,,,5.796562668083051,4.0394843266151215,10.575260797714401,0.0718235879058704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
